champion_name,tier,win_ratio,ban_ratio,pick_ratio,annie,olaf,galio,twistedfate,xinzhao,urgot,leblanc,vladimir,fiddlesticks,kayle,masteryi,alistar,ryze,sion,sivir,soraka,teemo,tristana,warwick,nunu,missfortune,ashe,tryndamere,jax,morgana,zilean,singed,evelynn,twitch,karthus,chogath,amumu,rammus,anivia,shaco,drmundo,sona,kassadin,irelia,janna,gangplank,corki,karma,taric,veigar,trundle,swain,caitlyn,blitzcrank,malphite,katarina,nocturne,maokai,renekton,jarvaniv,elise,orianna,monkeyking,brand,leesin,vayne,rumble,cassiopeia,skarner,heimerdinger,nasus,nidalee,udyr,poppy,gragas,pantheon,ezreal,mordekaiser,yorick,akali,kennen,garen,leona,malzahar,talon,riven,kogmaw,shen,lux,xerath,shyvana,ahri,graves,fizz,volibear,rengar,varus,nautilus,viktor,sejuani,fiora,ziggs,lulu,draven,hecarim,khazix,darius,jayce,lissandra,diana,quinn,syndra,aurelionsol,kayn,zoe,zyra,kaisa,seraphine,gnar,zac,yasuo,velkoz,taliyah,akshan,camille,braum,jhin,kindred,jinx,tahmkench,viego,senna,lucian,zed,kled,ekko,qiyana,vi,aatrox,nami,azir,yuumi,samira,thresh,illaoi,ksante,ivern,kalista,bard,rakan,xayah,ornn,sylas,rell,neeko,aphelios,pyke,sett,vex,yone,gwen,lillia,hwei,briar,naafiri,milio,nilah,belveth,renata,zeri
gragas,5 Tier,0.46049999999999996,0.0019,0.009300000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,43.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,50.0,-1.0,-1.0,41.77,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,44.0,-1.0,-1.0,39.29,-1.0,-1.0,-1.0,43.59,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,31.88,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56.44,-1.0,-1.0,-1.0,41.82,-1.0,-1.0,-1.0,53.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,34.72,-1.0,-1.0,-1.0,42.03,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,40.87,-1.0,-1.0,-1.0,50.0,-1.0,-1.0,-1.0,36.59,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,60.0,-1.0,-1.0,-1.0,-1.0,-1.0,45.1,46.15,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,46.44,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,54.55,-1.0,-1.0,-1.0,-1.0,-1.0,42.45,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,60.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
pantheon,4 Tier,0.4932,0.0105,0.0229,-1.0,-1.0,-1.0,-1.0,-1.0,44.44,-1.0,62.16,-1.0,50.0,-1.0,-1.0,-1.0,45.22,-1.0,-1.0,50.27,-1.0,51.39,-1.0,-1.0,-1.0,-1.0,47.91,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,44.44,-1.0,-1.0,-1.0,-1.0,42.67,-1.0,-1.0,37.93,-1.0,44.12,-1.0,-1.0,-1.0,-1.0,48.27,-1.0,-1.0,-1.0,48.5,-1.0,-1.0,57.78,48.04,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58.55,-1.0,-1.0,-1.0,47.65,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,46.58,51.65,52.99,47.79,47.22,-1.0,-1.0,-1.0,50.42,-1.0,67.95,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,53.56,-1.0,-1.0,-1.0,-1.0,-1.0,52.11,-1.0,-1.0,-1.0,-1.0,-1.0,45.03,54.22,-1.0,-1.0,63.41,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.84,-1.0,65.71,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,37.5,-1.0,-1.0,-1.0,-1.0,47.06,-1.0,-1.0,-1.0,50.55,-1.0,-1.0,-1.0,-1.0,-1.0,53.33,52.98,-1.0,-1.0,-1.0,-1.0,-1.0,56.79,50.0,-1.0,-1.0,-1.0,-1.0,53.57,-1.0,54.15,46.74,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
mordekaiser,OP Tier,0.5334,0.114,0.1103,-1.0,50.19,-1.0,-1.0,-1.0,52.74,-1.0,51.92,-1.0,48.46,-1.0,-1.0,-1.0,54.62,-1.0,-1.0,52.39,-1.0,50.05,-1.0,-1.0,-1.0,50.52,52.54,-1.0,-1.0,45.2,-1.0,-1.0,-1.0,55.1,-1.0,-1.0,-1.0,-1.0,51.81,-1.0,-1.0,52.95,-1.0,52.45,-1.0,-1.0,-1.0,-1.0,49.27,54.76,-1.0,-1.0,55.52,-1.0,-1.0,47.7,56.02,-1.0,-1.0,-1.0,57.35,-1.0,-1.0,49.07,55.8,-1.0,-1.0,54.0,52.49,-1.0,56.35,56.8,55.08,53.14,-1.0,-1.0,52.92,55.45,57.53,55.13,-1.0,-1.0,-1.0,53.39,-1.0,59.33,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,54.72,53.55,-1.0,-1.0,-1.0,-1.0,48.66,-1.0,-1.0,-1.0,-1.0,-1.0,53.19,52.28,-1.0,-1.0,49.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,54.38,54.8,54.33,-1.0,-1.0,-1.0,61.71,-1.0,-1.0,-1.0,-1.0,52.87,-1.0,-1.0,-1.0,-1.0,51.0,-1.0,-1.0,-1.0,51.56,-1.0,-1.0,-1.0,-1.0,-1.0,58.62,57.42,-1.0,-1.0,-1.0,-1.0,-1.0,51.56,55.47,-1.0,-1.0,-1.0,-1.0,53.37,-1.0,53.29,52.42,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
yorick,3 Tier,0.505,0.0371,0.0338,-1.0,46.61,-1.0,-1.0,-1.0,46.9,-1.0,65.18,-1.0,45.96,-1.0,-1.0,-1.0,47.13,-1.0,-1.0,50.72,-1.0,60.0,-1.0,-1.0,-1.0,46.55,47.43,-1.0,-1.0,49.89,-1.0,-1.0,-1.0,38.37,-1.0,-1.0,-1.0,-1.0,61.29,-1.0,-1.0,43.94,-1.0,53.91,-1.0,-1.0,-1.0,-1.0,43.73,-1.0,-1.0,-1.0,49.85,-1.0,-1.0,48.72,53.52,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,55.13,-1.0,-1.0,62.5,49.01,-1.0,51.32,-1.0,61.22,48.35,-1.0,47.93,-1.0,55.96,52.69,51.66,-1.0,-1.0,-1.0,48.48,-1.0,49.29,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,51.71,44.07,-1.0,-1.0,-1.0,-1.0,40.88,-1.0,-1.0,-1.0,-1.0,-1.0,54.58,56.72,-1.0,-1.0,44.44,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,52.82,38.6,59.34,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,50.69,-1.0,-1.0,-1.0,-1.0,48.82,-1.0,-1.0,-1.0,48.9,-1.0,-1.0,-1.0,-1.0,-1.0,53.55,61.22,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,52.78,-1.0,-1.0,-1.0,-1.0,49.67,-1.0,48.83,48.38,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
akali,3 Tier,0.4824,0.056799999999999996,0.028300000000000002,-1.0,-1.0,-1.0,-1.0,-1.0,45.08,-1.0,44.87,-1.0,43.26,-1.0,-1.0,-1.0,40.94,-1.0,-1.0,46.48,-1.0,60.0,-1.0,-1.0,-1.0,46.34,50.9,-1.0,-1.0,44.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.32,-1.0,40.37,-1.0,-1.0,-1.0,-1.0,45.52,60.0,-1.0,-1.0,47.6,-1.0,-1.0,46.39,48.85,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,45.9,53.75,-1.0,-1.0,-1.0,46.09,-1.0,48.62,40.45,41.67,47.71,-1.0,44.78,44.9,-1.0,38.83,47.24,-1.0,-1.0,-1.0,44.94,-1.0,53.16,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,54.49,43.96,-1.0,-1.0,-1.0,-1.0,49.44,-1.0,-1.0,-1.0,-1.0,-1.0,49.04,48.09,-1.0,-1.0,44.44,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,60.47,53.76,50.53,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,41.89,-1.0,-1.0,-1.0,-1.0,45.53,-1.0,-1.0,-1.0,46.6,-1.0,-1.0,-1.0,-1.0,-1.0,46.05,47.82,-1.0,-1.0,-1.0,-1.0,-1.0,45.95,47.9,-1.0,-1.0,-1.0,-1.0,45.95,-1.0,54.65,48.48,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
kennen,5 Tier,0.4839,0.0067,0.0187,-1.0,-1.0,-1.0,-1.0,-1.0,45.26,-1.0,36.49,-1.0,45.98,-1.0,-1.0,-1.0,32.98,-1.0,-1.0,45.86,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,50.87,-1.0,-1.0,43.75,-1.0,-1.0,-1.0,37.9,-1.0,-1.0,-1.0,-1.0,47.24,-1.0,-1.0,47.23,-1.0,44.22,-1.0,-1.0,-1.0,-1.0,49.54,-1.0,-1.0,-1.0,43.67,-1.0,-1.0,34.43,63.46,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,62.22,50.2,-1.0,-1.0,38.24,45.0,-1.0,38.71,-1.0,-1.0,46.67,-1.0,42.46,48.31,60.71,-1.0,44.07,-1.0,-1.0,-1.0,59.02,-1.0,49.46,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,40.58,-1.0,-1.0,-1.0,-1.0,49.46,-1.0,-1.0,-1.0,-1.0,-1.0,50.09,55.94,-1.0,-1.0,35.19,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,41.49,41.67,-1.0,-1.0,-1.0,-1.0,40.48,-1.0,-1.0,-1.0,-1.0,47.1,-1.0,-1.0,-1.0,-1.0,41.18,-1.0,-1.0,-1.0,48.48,-1.0,-1.0,-1.0,-1.0,-1.0,57.35,45.78,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,46.74,-1.0,-1.0,-1.0,-1.0,51.39,-1.0,51.61,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
garen,3 Tier,0.48950000000000005,0.0356,0.053099999999999994,-1.0,48.48,-1.0,-1.0,-1.0,49.39,-1.0,48.32,-1.0,43.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,44.94,-1.0,42.86,-1.0,-1.0,-1.0,47.87,54.18,-1.0,-1.0,43.53,-1.0,-1.0,-1.0,45.68,-1.0,-1.0,-1.0,-1.0,46.43,-1.0,-1.0,54.34,-1.0,51.51,-1.0,-1.0,-1.0,-1.0,44.2,51.52,-1.0,-1.0,47.82,-1.0,-1.0,54.9,55.37,-1.0,-1.0,-1.0,54.69,-1.0,-1.0,40.59,49.44,-1.0,-1.0,-1.0,49.57,-1.0,54.97,51.33,50.0,61.9,-1.0,45.42,45.71,52.29,57.28,-1.0,-1.0,-1.0,-1.0,53.55,-1.0,55.81,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,48.98,54.17,-1.0,-1.0,-1.0,-1.0,48.61,-1.0,-1.0,-1.0,-1.0,-1.0,50.78,50.98,-1.0,-1.0,48.15,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.15,52.27,55.27,-1.0,-1.0,-1.0,51.15,-1.0,-1.0,-1.0,-1.0,48.47,-1.0,-1.0,-1.0,-1.0,35.0,-1.0,-1.0,-1.0,48.48,-1.0,-1.0,-1.0,-1.0,-1.0,54.91,56.08,-1.0,-1.0,-1.0,-1.0,-1.0,49.33,-1.0,-1.0,-1.0,-1.0,-1.0,48.81,-1.0,53.06,49.91,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
riven,3 Tier,0.49420000000000003,0.0132,0.0433,-1.0,54.69,-1.0,-1.0,-1.0,43.86,-1.0,49.7,-1.0,48.81,-1.0,-1.0,-1.0,50.57,-1.0,-1.0,45.06,-1.0,46.77,-1.0,-1.0,-1.0,47.19,49.35,-1.0,-1.0,52.24,-1.0,-1.0,-1.0,46.75,-1.0,-1.0,-1.0,-1.0,48.89,-1.0,-1.0,50.87,-1.0,53.36,-1.0,-1.0,-1.0,-1.0,45.28,-1.0,-1.0,-1.0,44.96,-1.0,-1.0,49.6,48.63,-1.0,-1.0,-1.0,36.11,-1.0,-1.0,-1.0,57.83,-1.0,-1.0,-1.0,46.88,-1.0,60.77,46.4,64.6,46.91,-1.0,47.37,50.78,57.06,42.93,47.04,-1.0,-1.0,-1.0,-1.0,-1.0,46.54,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,51.01,-1.0,-1.0,-1.0,-1.0,-1.0,46.98,-1.0,-1.0,-1.0,-1.0,-1.0,51.77,50.0,-1.0,-1.0,50.34,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,47.06,45.65,51.67,-1.0,-1.0,-1.0,38.89,-1.0,-1.0,-1.0,-1.0,47.9,-1.0,-1.0,-1.0,-1.0,45.92,-1.0,-1.0,-1.0,49.36,-1.0,-1.0,-1.0,-1.0,-1.0,47.37,57.7,-1.0,-1.0,-1.0,-1.0,-1.0,47.38,-1.0,-1.0,-1.0,-1.0,-1.0,49.07,-1.0,53.05,55.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
shen,3 Tier,0.49689999999999995,0.0021,0.024700000000000003,-1.0,42.5,-1.0,-1.0,-1.0,48.54,-1.0,61.9,-1.0,45.85,-1.0,-1.0,-1.0,49.76,-1.0,-1.0,48.59,-1.0,-1.0,-1.0,-1.0,-1.0,46.3,50.54,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.04,-1.0,-1.0,-1.0,-1.0,51.82,-1.0,-1.0,52.74,-1.0,44.32,-1.0,-1.0,-1.0,-1.0,46.26,-1.0,-1.0,-1.0,51.91,-1.0,-1.0,59.32,49.12,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,43.75,48.0,-1.0,-1.0,52.38,55.59,-1.0,50.0,54.55,-1.0,-1.0,-1.0,41.24,51.61,47.54,53.26,-1.0,-1.0,-1.0,-1.0,55.34,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,50.31,-1.0,-1.0,-1.0,-1.0,-1.0,45.61,-1.0,-1.0,-1.0,-1.0,-1.0,47.15,46.53,-1.0,-1.0,51.11,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,47.17,-1.0,57.48,-1.0,-1.0,-1.0,39.47,-1.0,-1.0,-1.0,-1.0,55.91,-1.0,-1.0,-1.0,-1.0,47.06,-1.0,-1.0,-1.0,49.66,-1.0,-1.0,-1.0,-1.0,-1.0,38.04,60.08,-1.0,-1.0,-1.0,-1.0,-1.0,53.06,-1.0,-1.0,-1.0,-1.0,-1.0,49.17,-1.0,49.89,49.64,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
volibear,4 Tier,0.48119999999999996,0.0105,0.030600000000000002,-1.0,58.33,-1.0,-1.0,-1.0,47.41,-1.0,46.3,-1.0,36.44,-1.0,-1.0,-1.0,43.06,-1.0,-1.0,43.91,-1.0,55.88,-1.0,-1.0,-1.0,50.0,40.8,-1.0,-1.0,38.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.53,-1.0,-1.0,52.47,-1.0,47.62,-1.0,-1.0,-1.0,-1.0,46.99,-1.0,-1.0,-1.0,51.01,-1.0,-1.0,38.24,51.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,46.55,44.25,-1.0,-1.0,-1.0,52.65,-1.0,52.38,-1.0,-1.0,44.39,-1.0,45.85,49.71,51.02,48.6,51.48,-1.0,-1.0,-1.0,48.48,-1.0,48.78,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,45.61,-1.0,-1.0,-1.0,-1.0,51.31,-1.0,-1.0,-1.0,-1.0,-1.0,54.25,50.0,-1.0,-1.0,61.29,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,45.21,48.05,-1.0,-1.0,-1.0,-1.0,43.88,-1.0,-1.0,-1.0,-1.0,43.32,-1.0,-1.0,-1.0,-1.0,45.16,-1.0,-1.0,-1.0,44.63,-1.0,-1.0,-1.0,-1.0,-1.0,44.93,51.47,-1.0,-1.0,-1.0,-1.0,-1.0,46.31,52.31,-1.0,-1.0,-1.0,-1.0,48.58,-1.0,55.28,54.82,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
rengar,5 Tier,0.5032,0.0072,0.0068000000000000005,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,46.15,-1.0,-1.0,-1.0,46.67,-1.0,-1.0,52.59,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,50.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,34.38,-1.0,-1.0,47.19,-1.0,51.11,-1.0,-1.0,-1.0,-1.0,42.33,-1.0,-1.0,-1.0,45.18,-1.0,-1.0,50.0,53.06,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,54.21,-1.0,-1.0,-1.0,38.71,-1.0,55.56,51.28,-1.0,45.45,-1.0,47.34,68.18,58.14,60.87,52.78,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58.49,-1.0,-1.0,-1.0,-1.0,-1.0,49.5,-1.0,-1.0,-1.0,-1.0,-1.0,41.33,58.9,-1.0,-1.0,64.71,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,50.0,43.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56.1,-1.0,-1.0,-1.0,-1.0,38.89,-1.0,-1.0,-1.0,47.75,-1.0,-1.0,-1.0,-1.0,-1.0,48.78,58.62,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,46.74,-1.0,54.95,56.72,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
fiora,3 Tier,0.5063,0.0756,0.0434,-1.0,61.29,-1.0,-1.0,-1.0,51.43,-1.0,46.15,-1.0,47.73,-1.0,-1.0,-1.0,53.97,-1.0,-1.0,49.09,-1.0,47.03,-1.0,-1.0,-1.0,49.83,48.95,-1.0,-1.0,42.29,-1.0,-1.0,-1.0,45.64,-1.0,-1.0,-1.0,-1.0,54.55,-1.0,-1.0,53.02,-1.0,49.39,-1.0,-1.0,-1.0,-1.0,48.03,-1.0,-1.0,-1.0,47.41,-1.0,-1.0,-1.0,52.87,-1.0,-1.0,-1.0,40.0,-1.0,-1.0,51.55,54.33,-1.0,-1.0,55.32,46.93,-1.0,54.91,54.64,44.21,51.16,-1.0,51.02,55.49,51.29,48.63,50.23,-1.0,-1.0,-1.0,52.23,-1.0,52.61,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.42,50.55,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,50.24,52.95,-1.0,-1.0,52.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,52.25,57.14,55.81,-1.0,-1.0,-1.0,46.61,-1.0,-1.0,-1.0,-1.0,50.35,-1.0,-1.0,-1.0,-1.0,59.26,-1.0,-1.0,-1.0,51.55,-1.0,-1.0,-1.0,-1.0,-1.0,54.63,59.49,-1.0,-1.0,-1.0,-1.0,-1.0,52.8,-1.0,-1.0,-1.0,-1.0,-1.0,46.76,-1.0,56.65,55.65,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
darius,3 Tier,0.4808,0.1359,0.0638,-1.0,48.05,-1.0,-1.0,-1.0,45.85,-1.0,47.67,-1.0,44.47,-1.0,-1.0,-1.0,48.75,-1.0,-1.0,42.41,-1.0,46.5,-1.0,-1.0,-1.0,49.77,47.79,-1.0,-1.0,45.26,-1.0,-1.0,-1.0,52.63,-1.0,-1.0,-1.0,-1.0,44.51,-1.0,-1.0,47.02,-1.0,49.46,-1.0,-1.0,-1.0,-1.0,45.83,46.34,-1.0,-1.0,48.17,-1.0,-1.0,46.79,53.3,-1.0,-1.0,-1.0,46.88,-1.0,-1.0,43.13,50.0,-1.0,-1.0,37.5,48.3,-1.0,57.84,58.96,57.73,51.51,-1.0,45.53,47.68,49.68,49.07,49.6,-1.0,-1.0,-1.0,49.08,-1.0,50.32,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,48.16,56.38,-1.0,-1.0,-1.0,-1.0,48.87,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,44.61,-1.0,-1.0,43.13,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,48.32,42.18,52.43,-1.0,-1.0,-1.0,48.68,-1.0,-1.0,-1.0,-1.0,47.19,-1.0,-1.0,-1.0,-1.0,42.02,-1.0,-1.0,-1.0,48.32,-1.0,-1.0,-1.0,-1.0,-1.0,51.68,53.2,-1.0,-1.0,-1.0,-1.0,-1.0,46.36,50.0,-1.0,-1.0,-1.0,-1.0,45.62,-1.0,51.24,51.13,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
jayce,4 Tier,0.4764,0.0101,0.0271,-1.0,35.21,-1.0,-1.0,-1.0,35.9,-1.0,58.88,-1.0,48.82,-1.0,-1.0,-1.0,37.79,-1.0,-1.0,46.96,-1.0,54.76,-1.0,-1.0,-1.0,45.28,48.82,-1.0,-1.0,48.45,-1.0,-1.0,-1.0,53.42,-1.0,-1.0,-1.0,-1.0,44.12,-1.0,-1.0,41.59,-1.0,50.0,-1.0,-1.0,-1.0,-1.0,49.92,-1.0,-1.0,-1.0,44.33,-1.0,-1.0,40.0,45.99,-1.0,-1.0,-1.0,51.43,-1.0,-1.0,55.88,49.4,-1.0,-1.0,54.41,41.9,-1.0,53.29,52.59,56.6,35.42,-1.0,46.75,-1.0,54.09,44.7,52.54,-1.0,-1.0,-1.0,49.03,-1.0,52.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,46.3,41.67,-1.0,-1.0,-1.0,-1.0,45.29,-1.0,-1.0,-1.0,-1.0,-1.0,54.06,-1.0,-1.0,-1.0,47.01,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,44.29,48.11,50.34,-1.0,-1.0,-1.0,49.02,-1.0,-1.0,-1.0,-1.0,49.38,-1.0,-1.0,-1.0,-1.0,44.44,-1.0,-1.0,-1.0,47.34,-1.0,-1.0,-1.0,-1.0,-1.0,49.32,49.92,-1.0,-1.0,-1.0,-1.0,-1.0,40.96,52.41,-1.0,-1.0,-1.0,-1.0,43.44,-1.0,51.91,52.53,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
quinn,3 Tier,0.5079,0.0103,0.0151,-1.0,-1.0,-1.0,-1.0,-1.0,45.45,-1.0,-1.0,-1.0,50.94,-1.0,-1.0,-1.0,48.97,-1.0,-1.0,47.37,-1.0,-1.0,-1.0,-1.0,-1.0,56.92,53.07,-1.0,-1.0,50.46,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,46.58,-1.0,66.13,-1.0,-1.0,-1.0,-1.0,52.15,-1.0,-1.0,-1.0,45.93,-1.0,-1.0,42.86,61.17,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.21,53.42,-1.0,-1.0,-1.0,57.22,-1.0,66.67,-1.0,-1.0,-1.0,-1.0,47.11,66.67,59.32,53.33,51.91,-1.0,-1.0,-1.0,51.93,-1.0,48.94,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,37.5,-1.0,-1.0,-1.0,-1.0,-1.0,48.64,-1.0,-1.0,-1.0,-1.0,-1.0,56.37,51.64,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,63.04,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,42.62,-1.0,-1.0,-1.0,-1.0,25.71,-1.0,-1.0,-1.0,51.14,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,40.0,-1.0,-1.0,-1.0,-1.0,-1.0,43.82,-1.0,52.51,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
gnar,4 Tier,0.484,0.0043,0.021,-1.0,-1.0,-1.0,-1.0,-1.0,46.51,-1.0,50.0,-1.0,51.81,-1.0,-1.0,-1.0,55.88,-1.0,-1.0,51.04,-1.0,50.88,-1.0,-1.0,-1.0,-1.0,49.68,-1.0,-1.0,45.08,-1.0,-1.0,-1.0,59.38,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,44.59,-1.0,42.34,-1.0,-1.0,-1.0,-1.0,45.79,-1.0,-1.0,-1.0,47.02,-1.0,-1.0,50.88,54.95,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,43.75,-1.0,-1.0,-1.0,42.8,-1.0,53.47,46.3,57.14,47.95,-1.0,46.23,46.81,44.37,56.25,56.83,-1.0,-1.0,-1.0,-1.0,-1.0,48.04,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,54.3,-1.0,-1.0,-1.0,-1.0,-1.0,48.18,-1.0,-1.0,-1.0,-1.0,-1.0,52.45,56.12,-1.0,-1.0,37.88,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,43.14,47.06,-1.0,-1.0,-1.0,52.78,-1.0,-1.0,-1.0,-1.0,50.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,47.67,-1.0,-1.0,-1.0,-1.0,-1.0,44.87,52.65,-1.0,-1.0,-1.0,-1.0,-1.0,52.59,47.14,-1.0,-1.0,-1.0,-1.0,55.74,-1.0,52.11,48.28,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
