champion_name,tier,win_ratio,ban_ratio,pick_ratio,annie,olaf,galio,twistedfate,xinzhao,urgot,leblanc,vladimir,fiddlesticks,kayle,masteryi,alistar,ryze,sion,sivir,soraka,teemo,tristana,warwick,nunu,missfortune,ashe,tryndamere,jax,morgana,zilean,singed,evelynn,twitch,karthus,chogath,amumu,rammus,anivia,shaco,drmundo,sona,kassadin,irelia,janna,gangplank,corki,karma,taric,veigar,trundle,swain,caitlyn,blitzcrank,malphite,katarina,nocturne,maokai,renekton,jarvaniv,elise,orianna,monkeyking,brand,leesin,vayne,rumble,cassiopeia,skarner,heimerdinger,nasus,nidalee,udyr,poppy,gragas,pantheon,ezreal,mordekaiser,yorick,akali,kennen,garen,leona,malzahar,talon,riven,kogmaw,shen,lux,xerath,shyvana,ahri,graves,fizz,volibear,rengar,varus,nautilus,viktor,sejuani,fiora,ziggs,lulu,draven,hecarim,khazix,darius,jayce,lissandra,diana,quinn,syndra,aurelionsol,kayn,zoe,zyra,kaisa,seraphine,gnar,zac,yasuo,velkoz,taliyah,akshan,camille,braum,jhin,kindred,jinx,tahmkench,viego,senna,lucian,zed,kled,ekko,qiyana,vi,aatrox,nami,azir,yuumi,samira,thresh,illaoi,ksante,ivern,kalista,bard,rakan,xayah,ornn,sylas,rell,neeko,aphelios,pyke,sett,vex,yone,gwen,lillia,hwei,briar,naafiri,milio,nilah,belveth,renata,zeri
nautilus,2 Tier,0.49520000000000003,0.13269999999999998,0.09630000000000001,-1.0,-1.0,46.43,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,48.46,-1.0,-1.0,-1.0,51.8,46.45,-1.0,-1.0,-1.0,-1.0,53.07,-1.0,-1.0,45.02,48.09,-1.0,-1.0,52.5,-1.0,-1.0,50.0,-1.0,-1.0,45.52,-1.0,51.35,-1.0,-1.0,46.0,-1.0,-1.0,53.97,40.68,54.11,-1.0,46.91,-1.0,45.95,49.12,-1.0,-1.0,45.6,-1.0,-1.0,-1.0,-1.0,-1.0,50.6,-1.0,-1.0,-1.0,-1.0,-1.0,50.54,-1.0,-1.0,-1.0,-1.0,-1.0,50.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,45.25,-1.0,-1.0,-1.0,-1.0,48.92,50.27,49.63,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,54.01,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,46.05,-1.0,48.84,-1.0,-1.0,-1.0,53.9,-1.0,-1.0,-1.0,45.49,-1.0,-1.0,-1.0,49.57,-1.0,51.03,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.42,-1.0,55.32,-1.0,48.56,-1.0,-1.0,-1.0,-1.0,46.99,47.45,-1.0,-1.0,-1.0,49.95,47.2,-1.0,52.23,-1.0,-1.0,-1.0,-1.0,-1.0,58.62,-1.0,-1.0,51.26,-1.0,-1.0,48.67,-1.0
lulu,4 Tier,0.47350000000000003,0.0273,0.049,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,46.58,-1.0,-1.0,-1.0,52.79,43.48,-1.0,-1.0,-1.0,-1.0,48.44,-1.0,-1.0,47.3,45.51,-1.0,-1.0,46.34,-1.0,-1.0,-1.0,-1.0,-1.0,41.94,-1.0,41.74,-1.0,-1.0,46.53,-1.0,-1.0,47.14,44.12,-1.0,-1.0,50.12,-1.0,44.06,-1.0,-1.0,-1.0,42.76,-1.0,-1.0,-1.0,-1.0,-1.0,46.91,-1.0,-1.0,-1.0,-1.0,-1.0,43.14,-1.0,-1.0,-1.0,-1.0,-1.0,50.41,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,44.86,-1.0,-1.0,-1.0,-1.0,57.14,49.65,44.86,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,45.52,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,41.64,-1.0,52.07,-1.0,-1.0,-1.0,47.52,-1.0,-1.0,-1.0,46.2,-1.0,-1.0,-1.0,52.38,-1.0,45.01,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,47.34,-1.0,49.37,-1.0,45.07,-1.0,-1.0,-1.0,-1.0,45.15,47.11,-1.0,-1.0,-1.0,48.3,47.81,-1.0,51.58,-1.0,-1.0,-1.0,-1.0,-1.0,56.8,-1.0,-1.0,45.76,-1.0,-1.0,44.06,-1.0
zyra,OP Tier,0.5337,0.0818,0.0747,-1.0,-1.0,56.96,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,51.89,-1.0,-1.0,-1.0,52.36,43.5,-1.0,-1.0,-1.0,-1.0,54.44,-1.0,-1.0,52.98,55.26,-1.0,-1.0,61.19,-1.0,-1.0,47.5,-1.0,-1.0,49.13,-1.0,50.22,-1.0,-1.0,49.36,-1.0,-1.0,57.25,49.59,-1.0,-1.0,54.9,-1.0,50.11,52.46,-1.0,-1.0,48.01,-1.0,-1.0,-1.0,-1.0,-1.0,53.11,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,52.83,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,48.52,-1.0,-1.0,-1.0,-1.0,37.5,53.51,48.54,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,54.81,-1.0,-1.0,-1.0,-1.0,57.98,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,55.11,-1.0,-1.0,-1.0,53.31,-1.0,-1.0,-1.0,47.88,-1.0,-1.0,-1.0,48.53,-1.0,53.91,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,54.45,-1.0,55.07,-1.0,54.47,-1.0,-1.0,-1.0,-1.0,52.46,54.31,-1.0,-1.0,-1.0,52.67,52.77,-1.0,53.83,-1.0,-1.0,-1.0,-1.0,-1.0,65.28,-1.0,-1.0,52.06,-1.0,-1.0,52.03,-1.0
seraphine,4 Tier,0.479,0.01,0.0392,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,50.26,-1.0,-1.0,-1.0,50.64,42.66,-1.0,-1.0,-1.0,-1.0,52.85,-1.0,-1.0,45.5,46.88,-1.0,-1.0,-1.0,-1.0,-1.0,17.65,-1.0,-1.0,45.35,-1.0,51.04,-1.0,-1.0,50.97,-1.0,-1.0,53.16,47.37,-1.0,-1.0,50.74,-1.0,46.66,50.0,-1.0,-1.0,39.5,-1.0,-1.0,-1.0,-1.0,-1.0,48.04,-1.0,-1.0,-1.0,-1.0,-1.0,66.67,-1.0,-1.0,-1.0,-1.0,-1.0,51.29,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,47.04,-1.0,-1.0,-1.0,-1.0,-1.0,46.74,41.98,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,51.08,-1.0,-1.0,-1.0,-1.0,48.98,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,44.31,-1.0,-1.0,-1.0,-1.0,-1.0,50.19,-1.0,-1.0,-1.0,45.54,-1.0,-1.0,-1.0,50.0,-1.0,47.35,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,47.78,-1.0,54.69,-1.0,48.54,-1.0,-1.0,-1.0,-1.0,-1.0,47.28,-1.0,-1.0,-1.0,48.39,46.53,-1.0,47.47,-1.0,-1.0,-1.0,-1.0,-1.0,50.23,-1.0,-1.0,45.89,-1.0,-1.0,51.02,-1.0
velkoz,3 Tier,0.5053,0.0037,0.0242,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,51.8,-1.0,-1.0,-1.0,-1.0,-1.0,51.16,-1.0,-1.0,50.82,39.73,-1.0,-1.0,53.49,-1.0,-1.0,-1.0,-1.0,-1.0,48.28,-1.0,53.06,-1.0,-1.0,50.76,-1.0,-1.0,50.94,63.83,-1.0,-1.0,55.63,-1.0,43.61,51.28,-1.0,-1.0,41.6,-1.0,-1.0,-1.0,-1.0,-1.0,50.68,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,53.91,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.11,-1.0,-1.0,-1.0,-1.0,-1.0,50.66,43.37,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.48,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,47.42,-1.0,48.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.36,-1.0,-1.0,-1.0,-1.0,-1.0,51.42,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,51.75,-1.0,47.92,-1.0,51.41,-1.0,-1.0,-1.0,-1.0,53.3,46.99,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,47.76,-1.0,-1.0,-1.0,-1.0,-1.0,60.43,-1.0,-1.0,50.77,-1.0,-1.0,46.88,-1.0
braum,3 Tier,0.5186,0.0040999999999999995,0.0253,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,55.36,-1.0,-1.0,-1.0,55.13,47.0,-1.0,-1.0,-1.0,-1.0,52.23,-1.0,-1.0,48.47,51.61,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,50.0,-1.0,46.52,-1.0,-1.0,46.45,-1.0,-1.0,44.26,-1.0,-1.0,-1.0,51.72,-1.0,51.29,-1.0,-1.0,-1.0,50.0,-1.0,-1.0,-1.0,-1.0,-1.0,52.15,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,54.94,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.8,-1.0,-1.0,-1.0,-1.0,-1.0,51.33,50.79,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,54.93,-1.0,-1.0,-1.0,-1.0,55.28,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,50.83,-1.0,53.41,-1.0,-1.0,-1.0,52.56,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,48.78,-1.0,52.08,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,47.66,-1.0,63.0,-1.0,53.24,-1.0,-1.0,-1.0,-1.0,41.89,45.49,-1.0,-1.0,-1.0,43.18,43.48,-1.0,53.85,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,52.78,-1.0,-1.0,-1.0,-1.0
tahmkench,4 Tier,0.5107,0.004,0.0097,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,50.0,-1.0,-1.0,-1.0,34.78,50.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,53.33,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,57.78,-1.0,-1.0,52.44,-1.0,-1.0,44.83,-1.0,-1.0,-1.0,55.26,-1.0,46.63,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,65.91,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,51.54,-1.0,-1.0,-1.0,-1.0,-1.0,49.84,55.97,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,48.91,-1.0,-1.0,-1.0,-1.0,46.51,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,52.59,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,52.27,-1.0,-1.0,-1.0,-1.0,-1.0,53.87,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,48.63,-1.0,-1.0,-1.0,48.99,-1.0,-1.0,-1.0,-1.0,54.95,44.92,-1.0,-1.0,-1.0,50.0,48.57,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,62.86,-1.0,-1.0,54.21,-1.0,-1.0,-1.0,-1.0
senna,2 Tier,0.5028,0.056799999999999996,0.1011,-1.0,-1.0,50.26,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,52.19,-1.0,-1.0,-1.0,50.44,46.32,-1.0,-1.0,-1.0,-1.0,49.68,-1.0,-1.0,50.6,51.28,-1.0,-1.0,46.07,-1.0,-1.0,47.17,-1.0,-1.0,46.39,-1.0,52.86,-1.0,-1.0,50.23,-1.0,-1.0,52.83,51.16,63.89,-1.0,51.07,-1.0,45.79,53.66,-1.0,-1.0,42.65,-1.0,-1.0,-1.0,-1.0,-1.0,52.65,-1.0,-1.0,-1.0,-1.0,-1.0,43.33,-1.0,-1.0,-1.0,-1.0,-1.0,50.55,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,48.02,-1.0,-1.0,-1.0,-1.0,61.43,48.84,47.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,50.02,-1.0,-1.0,-1.0,-1.0,53.86,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,46.12,-1.0,53.36,-1.0,-1.0,-1.0,49.09,-1.0,-1.0,-1.0,49.27,-1.0,-1.0,-1.0,50.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.53,-1.0,52.11,-1.0,49.4,-1.0,-1.0,-1.0,-1.0,47.58,49.13,-1.0,-1.0,-1.0,51.03,49.69,-1.0,49.85,-1.0,-1.0,-1.0,-1.0,-1.0,53.42,-1.0,-1.0,49.15,-1.0,-1.0,50.0,-1.0
nami,3 Tier,0.4978,0.0040999999999999995,0.0575,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,47.47,-1.0,-1.0,-1.0,49.01,39.37,-1.0,-1.0,-1.0,-1.0,48.74,-1.0,-1.0,48.95,47.87,-1.0,-1.0,-1.0,-1.0,-1.0,58.33,-1.0,-1.0,52.8,-1.0,52.2,-1.0,-1.0,46.76,-1.0,-1.0,53.0,49.15,64.52,-1.0,50.84,-1.0,43.0,45.71,-1.0,-1.0,45.37,-1.0,-1.0,-1.0,-1.0,-1.0,50.59,-1.0,-1.0,-1.0,-1.0,-1.0,47.27,-1.0,-1.0,-1.0,-1.0,-1.0,50.19,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,48.42,-1.0,-1.0,-1.0,-1.0,46.15,50.62,50.92,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.39,-1.0,-1.0,-1.0,-1.0,53.54,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,44.39,-1.0,52.76,-1.0,-1.0,-1.0,53.96,-1.0,-1.0,-1.0,45.35,-1.0,-1.0,-1.0,51.7,-1.0,49.56,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,51.39,-1.0,49.63,-1.0,-1.0,-1.0,-1.0,49.17,49.12,-1.0,-1.0,-1.0,61.45,52.86,-1.0,50.33,-1.0,-1.0,-1.0,-1.0,-1.0,63.72,-1.0,-1.0,48.27,-1.0,-1.0,45.61,-1.0
yuumi,4 Tier,0.47130000000000005,0.0334,0.0454,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,43.43,-1.0,-1.0,-1.0,50.37,42.33,-1.0,-1.0,-1.0,-1.0,48.5,-1.0,-1.0,47.03,51.72,-1.0,-1.0,44.3,-1.0,-1.0,51.52,-1.0,-1.0,49.1,-1.0,51.0,-1.0,-1.0,45.48,-1.0,-1.0,54.45,-1.0,-1.0,-1.0,53.51,-1.0,40.22,50.0,-1.0,-1.0,42.29,-1.0,-1.0,-1.0,-1.0,-1.0,46.39,-1.0,-1.0,-1.0,-1.0,-1.0,44.83,-1.0,-1.0,-1.0,-1.0,-1.0,42.98,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,42.65,-1.0,-1.0,-1.0,-1.0,48.21,52.0,47.79,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,44.42,-1.0,-1.0,-1.0,-1.0,51.65,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,45.2,-1.0,51.17,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.99,-1.0,-1.0,-1.0,44.44,-1.0,48.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.66,-1.0,-1.0,-1.0,44.71,-1.0,-1.0,-1.0,-1.0,46.0,43.86,-1.0,-1.0,-1.0,46.79,42.53,-1.0,46.11,-1.0,-1.0,-1.0,-1.0,-1.0,61.34,-1.0,-1.0,45.78,-1.0,-1.0,46.71,-1.0
thresh,2 Tier,0.4979,0.036699999999999997,0.0965,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,46.71,-1.0,-1.0,-1.0,51.35,45.72,-1.0,-1.0,-1.0,-1.0,49.0,-1.0,-1.0,45.72,43.06,-1.0,-1.0,57.14,-1.0,-1.0,49.22,-1.0,-1.0,46.6,-1.0,51.09,-1.0,-1.0,50.0,-1.0,-1.0,53.37,45.71,58.21,-1.0,48.07,-1.0,47.48,61.9,-1.0,-1.0,44.24,-1.0,-1.0,-1.0,-1.0,-1.0,48.81,-1.0,-1.0,-1.0,-1.0,-1.0,43.68,-1.0,-1.0,-1.0,-1.0,-1.0,48.85,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,48.15,-1.0,-1.0,-1.0,-1.0,44.26,50.54,47.54,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,51.74,-1.0,-1.0,-1.0,-1.0,55.37,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,45.71,-1.0,52.44,-1.0,-1.0,-1.0,48.28,-1.0,-1.0,-1.0,48.88,-1.0,-1.0,-1.0,51.74,-1.0,50.54,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.95,-1.0,56.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,47.57,48.36,-1.0,-1.0,-1.0,52.17,50.78,-1.0,51.97,-1.0,-1.0,-1.0,-1.0,-1.0,54.31,-1.0,-1.0,51.0,-1.0,-1.0,48.97,-1.0
bard,2 Tier,0.522,0.0068000000000000005,0.0373,-1.0,-1.0,50.72,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,53.85,-1.0,-1.0,-1.0,51.99,45.2,-1.0,-1.0,-1.0,-1.0,57.58,-1.0,-1.0,49.74,54.89,-1.0,-1.0,62.16,-1.0,-1.0,53.85,-1.0,-1.0,50.67,-1.0,55.88,-1.0,-1.0,51.61,-1.0,-1.0,54.0,49.15,58.18,-1.0,51.48,-1.0,51.16,58.18,-1.0,-1.0,48.12,-1.0,-1.0,-1.0,-1.0,-1.0,54.74,-1.0,-1.0,-1.0,-1.0,-1.0,53.49,-1.0,-1.0,-1.0,-1.0,-1.0,49.41,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,51.39,-1.0,-1.0,-1.0,-1.0,-1.0,55.62,52.08,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,52.82,-1.0,-1.0,-1.0,-1.0,55.61,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,47.91,-1.0,-1.0,-1.0,-1.0,-1.0,49.27,-1.0,-1.0,-1.0,56.36,-1.0,-1.0,-1.0,46.43,-1.0,51.81,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,54.4,-1.0,54.96,-1.0,51.51,-1.0,-1.0,-1.0,-1.0,-1.0,51.51,-1.0,-1.0,-1.0,-1.0,55.43,-1.0,54.77,-1.0,-1.0,-1.0,-1.0,-1.0,56.72,-1.0,-1.0,52.43,-1.0,-1.0,58.02,-1.0
rakan,2 Tier,0.5168,0.0258,0.0689,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,52.87,-1.0,-1.0,-1.0,53.9,49.49,-1.0,-1.0,-1.0,-1.0,53.08,-1.0,-1.0,48.92,46.87,-1.0,-1.0,59.63,-1.0,-1.0,54.69,-1.0,-1.0,44.73,-1.0,50.27,-1.0,-1.0,51.99,-1.0,-1.0,55.86,43.95,49.47,-1.0,50.59,-1.0,52.51,54.93,-1.0,-1.0,48.92,-1.0,-1.0,-1.0,-1.0,-1.0,49.09,-1.0,-1.0,-1.0,-1.0,-1.0,47.97,-1.0,-1.0,-1.0,-1.0,-1.0,51.92,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,50.64,-1.0,-1.0,-1.0,-1.0,57.0,50.6,50.63,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,52.66,-1.0,-1.0,-1.0,-1.0,52.54,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,46.97,-1.0,53.1,-1.0,-1.0,-1.0,55.05,-1.0,-1.0,-1.0,52.41,-1.0,-1.0,-1.0,56.18,-1.0,51.03,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,51.49,-1.0,57.87,-1.0,51.43,-1.0,-1.0,-1.0,-1.0,49.2,-1.0,-1.0,-1.0,-1.0,52.16,50.15,-1.0,55.29,-1.0,-1.0,-1.0,-1.0,-1.0,56.99,-1.0,-1.0,52.08,-1.0,-1.0,44.22,-1.0
rell,4 Tier,0.4903,0.0097,0.0246,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,46.86,-1.0,-1.0,-1.0,51.09,35.05,-1.0,-1.0,-1.0,-1.0,55.71,-1.0,-1.0,45.04,39.13,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.15,-1.0,55.91,-1.0,-1.0,52.57,-1.0,-1.0,53.42,-1.0,-1.0,-1.0,44.4,-1.0,47.68,-1.0,-1.0,-1.0,41.44,-1.0,-1.0,-1.0,-1.0,-1.0,44.72,-1.0,-1.0,-1.0,-1.0,-1.0,40.63,-1.0,-1.0,-1.0,-1.0,-1.0,46.93,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,45.47,-1.0,-1.0,-1.0,-1.0,-1.0,48.33,50.79,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,50.09,-1.0,-1.0,-1.0,-1.0,53.26,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,47.76,-1.0,50.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,42.22,-1.0,-1.0,-1.0,54.84,-1.0,48.62,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,46.59,-1.0,52.72,-1.0,47.76,-1.0,-1.0,-1.0,-1.0,-1.0,46.7,-1.0,-1.0,-1.0,-1.0,47.11,-1.0,52.36,-1.0,-1.0,-1.0,-1.0,-1.0,70.83,-1.0,-1.0,46.81,-1.0,-1.0,55.0,-1.0
neeko,3 Tier,0.5007,0.021400000000000002,0.0268,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,54.59,-1.0,-1.0,-1.0,44.37,26.74,-1.0,-1.0,-1.0,-1.0,51.42,-1.0,-1.0,46.66,55.88,-1.0,-1.0,50.0,-1.0,-1.0,56.86,-1.0,-1.0,-1.0,-1.0,43.17,-1.0,-1.0,60.0,-1.0,-1.0,49.03,55.56,66.67,-1.0,-1.0,-1.0,50.16,54.84,-1.0,-1.0,43.75,-1.0,-1.0,-1.0,-1.0,-1.0,55.12,-1.0,-1.0,-1.0,-1.0,-1.0,60.98,-1.0,-1.0,-1.0,-1.0,-1.0,52.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,48.47,-1.0,-1.0,-1.0,-1.0,51.43,50.45,45.24,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,53.69,-1.0,-1.0,-1.0,-1.0,54.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,47.77,-1.0,48.25,-1.0,-1.0,-1.0,39.74,-1.0,-1.0,-1.0,46.43,-1.0,-1.0,-1.0,46.15,-1.0,51.19,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,47.45,-1.0,-1.0,-1.0,48.18,-1.0,-1.0,-1.0,-1.0,43.27,50.56,-1.0,-1.0,-1.0,45.68,-1.0,-1.0,56.62,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.51,-1.0,-1.0,-1.0,-1.0
pyke,3 Tier,0.4932,0.0929,0.061,-1.0,-1.0,62.16,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,47.23,-1.0,-1.0,-1.0,47.62,41.62,-1.0,-1.0,-1.0,-1.0,53.08,-1.0,-1.0,46.01,45.18,-1.0,-1.0,-1.0,-1.0,-1.0,50.96,-1.0,-1.0,41.54,-1.0,50.29,-1.0,-1.0,47.3,-1.0,-1.0,54.96,50.0,53.7,-1.0,48.6,-1.0,45.94,38.78,-1.0,-1.0,45.65,-1.0,-1.0,-1.0,-1.0,-1.0,51.9,-1.0,-1.0,-1.0,-1.0,-1.0,47.37,-1.0,-1.0,-1.0,-1.0,-1.0,47.84,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,46.15,-1.0,-1.0,-1.0,-1.0,56.79,51.48,50.87,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,48.07,-1.0,-1.0,-1.0,-1.0,49.91,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,46.96,-1.0,54.78,-1.0,-1.0,-1.0,50.36,-1.0,-1.0,-1.0,45.75,-1.0,-1.0,-1.0,47.9,-1.0,49.77,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,50.0,-1.0,54.55,-1.0,48.16,-1.0,-1.0,-1.0,-1.0,45.29,44.35,-1.0,-1.0,-1.0,45.77,43.38,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,54.63,-1.0,-1.0,49.57,-1.0,-1.0,47.54,-1.0
